w1,w2,x1,x2,x3,x4,wC,xB,item,person,epsilon_in,epsilon_out,zeta_in,zeta_out,y,y_newpersons,y_newitems,y_newboth
1,1,1,0,0,1,1,0,8,468,0,0,-.71024323,.19557436,0,1,0,1
1,1,1,1,1,1,1,.5,30,468,0,0,-.71024323,.19557436,1,1,0,0
1,1,1,0,0,1,1,0,5,468,0,0,-.71024323,.19557436,1,0,1,1
1,1,1,1,0,0,1,0,17,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,0,1,1,1,.5,15,468,0,0,-.71024323,.19557436,0,1,0,1
1,1,1,1,1,0,1,0,28,468,0,0,-.71024323,.19557436,0,1,1,0
1,1,1,1,0,0,1,0,18,468,0,0,-.71024323,.19557436,0,0,1,1
1,1,1,1,0,1,1,.5,22,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,0,0,0,1,-.5,3,468,0,0,-.71024323,.19557436,0,1,0,1
1,1,1,1,0,0,1,0,19,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,0,1,0,1,0,9,468,0,0,-.71024323,.19557436,1,0,0,1
1,1,1,0,1,0,1,0,10,468,0,0,-.71024323,.19557436,1,1,1,1
1,1,1,1,0,0,1,0,20,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,1,1,0,1,0,25,468,0,0,-.71024323,.19557436,1,1,1,1
1,1,1,1,1,0,1,0,26,468,0,0,-.71024323,.19557436,0,0,1,1
1,1,1,1,1,1,1,.5,29,468,0,0,-.71024323,.19557436,0,1,0,0
1,1,1,0,1,1,1,.5,13,468,0,0,-.71024323,.19557436,0,0,1,1
1,1,1,1,1,1,1,.5,31,468,0,0,-.71024323,.19557436,0,1,0,1
1,1,1,1,0,1,1,.5,21,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,1,0,1,1,.5,24,468,0,0,-.71024323,.19557436,0,1,1,1
1,1,1,0,0,1,1,0,6,468,0,0,-.71024323,.19557436,0,1,1,1
1,1,1,0,0,0,1,-.5,1,468,0,0,-.71024323,.19557436,1,1,1,1
1,1,1,0,0,0,1,-.5,2,468,0,0,-.71024323,.19557436,1,1,0,1
1,1,1,1,1,1,1,.5,32,468,0,0,-.71024323,.19557436,1,0,0,0
1,1,1,0,1,0,1,0,12,468,0,0,-.71024323,.19557436,1,0,1,1
1,1,1,1,1,0,1,0,27,468,0,0,-.71024323,.19557436,1,1,1,1
1,1,1,1,0,1,1,.5,23,468,0,0,-.71024323,.19557436,1,1,0,0
1,1,1,0,0,0,1,-.5,4,468,0,0,-.71024323,.19557436,0,1,1,1
1,1,1,0,1,0,1,0,11,468,0,0,-.71024323,.19557436,0,1,0,1
1,1,1,0,1,1,1,.5,16,468,0,0,-.71024323,.19557436,1,0,0,1
1,1,1,1,0,1,1,.5,21,469,0,0,.10008481,-.33470923,1,1,1,0
1,1,1,1,0,0,1,0,17,469,0,0,.10008481,-.33470923,0,1,1,1
1,1,1,1,1,1,1,.5,30,469,0,0,.10008481,-.33470923,1,1,1,0
1,1,1,0,1,0,1,0,12,469,0,0,.10008481,-.33470923,1,1,0,1
1,1,1,1,0,0,1,0,20,469,0,0,.10008481,-.33470923,1,0,1,1
1,1,1,1,0,1,1,.5,24,469,0,0,.10008481,-.33470923,0,1,1,1
1,1,1,0,0,1,1,0,8,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,1,0,1,0,11,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,0,0,1,-.5,3,469,0,0,.10008481,-.33470923,1,1,1,0
1,1,1,1,1,1,1,.5,31,469,0,0,.10008481,-.33470923,0,0,0,1
1,1,1,1,0,1,1,.5,22,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,1,1,1,.5,13,469,0,0,.10008481,-.33470923,0,1,1,1
1,1,1,0,1,1,1,.5,16,469,0,0,.10008481,-.33470923,1,0,0,0
1,1,1,1,0,0,1,0,18,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,1,1,1,1,.5,29,469,0,0,.10008481,-.33470923,1,1,0,1
1,1,1,0,1,1,1,.5,14,469,0,0,.10008481,-.33470923,1,1,1,0
1,1,1,0,0,1,1,0,5,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,1,0,0,1,0,19,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,0,0,1,-.5,2,469,0,0,.10008481,-.33470923,0,1,0,1
1,1,1,0,0,1,1,0,7,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,1,0,1,0,9,469,0,0,.10008481,-.33470923,0,1,1,1
1,1,1,1,1,1,1,.5,32,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,0,0,1,-.5,4,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,1,1,1,.5,15,469,0,0,.10008481,-.33470923,1,0,1,0
1,1,1,0,1,0,1,0,10,469,0,0,.10008481,-.33470923,1,0,1,0
1,1,1,1,1,0,1,0,27,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,0,0,1,-.5,1,469,0,0,.10008481,-.33470923,1,0,1,0
1,1,1,1,0,1,1,.5,23,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,1,1,0,1,0,28,469,0,0,.10008481,-.33470923,1,1,1,0
1,1,1,0,0,1,1,0,6,469,0,0,.10008481,-.33470923,0,1,1,1
1,1,1,1,1,0,1,0,25,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,1,1,0,1,0,26,469,0,0,.10008481,-.33470923,1,1,1,1
1,1,1,0,0,0,1,-.5,4,470,0,0,-.51445526,.07064344,0,1,1,1
1,1,1,0,0,0,1,-.5,1,470,0,0,-.51445526,.07064344,0,1,1,1
1,1,1,1,0,0,1,0,17,470,0,0,-.51445526,.07064344,0,1,1,1
1,1,1,1,1,0,1,0,28,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,0,1,0,1,0,11,470,0,0,-.51445526,.07064344,0,1,0,0
1,1,1,1,1,1,1,.5,29,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,1,0,1,1,.5,23,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,0,1,0,1,0,12,470,0,0,-.51445526,.07064344,1,1,1,1
1,1,1,0,0,1,1,0,5,470,0,0,-.51445526,.07064344,0,1,0,1
1,1,1,0,0,0,1,-.5,2,470,0,0,-.51445526,.07064344,0,1,0,1
1,1,1,1,1,1,1,.5,31,470,0,0,-.51445526,.07064344,1,0,1,0
1,1,1,1,0,1,1,.5,24,470,0,0,-.51445526,.07064344,1,1,1,1
1,1,1,0,1,1,1,.5,14,470,0,0,-.51445526,.07064344,1,0,0,1
1,1,1,0,0,0,1,-.5,3,470,0,0,-.51445526,.07064344,1,1,1,1
1,1,1,1,0,1,1,.5,22,470,0,0,-.51445526,.07064344,0,1,1,1
1,1,1,0,1,1,1,.5,15,470,0,0,-.51445526,.07064344,1,1,0,0
1,1,1,0,1,0,1,0,9,470,0,0,-.51445526,.07064344,0,1,0,1
1,1,1,1,1,1,1,.5,32,470,0,0,-.51445526,.07064344,0,1,1,0
1,1,1,0,1,1,1,.5,16,470,0,0,-.51445526,.07064344,0,0,1,1
1,1,1,1,1,0,1,0,27,470,0,0,-.51445526,.07064344,1,1,1,1
1,1,1,1,0,0,1,0,19,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,1,0,1,1,.5,21,470,0,0,-.51445526,.07064344,0,0,0,1
1,1,1,1,1,0,1,0,25,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,1,0,0,1,0,18,470,0,0,-.51445526,.07064344,1,1,0,1
1,1,1,0,0,1,1,0,6,470,0,0,-.51445526,.07064344,0,1,1,0
1,1,1,0,0,1,1,0,8,470,0,0,-.51445526,.07064344,1,1,1,1
1,1,1,0,1,0,1,0,10,470,0,0,-.51445526,.07064344,0,1,1,0
1,1,1,0,0,1,1,0,7,470,0,0,-.51445526,.07064344,1,1,1,0
1,1,1,1,1,1,1,.5,30,470,0,0,-.51445526,.07064344,0,1,1,0
1,1,1,1,0,0,1,0,20,470,0,0,-.51445526,.07064344,1,0,1,1
1,1,1,1,1,0,1,0,26,470,0,0,-.51445526,.07064344,1,0,1,0
1,1,1,0,1,1,1,.5,13,470,0,0,-.51445526,.07064344,0,1,0,0
1,1,1,1,0,1,1,.5,24,471,0,0,.90897447,.21176238,1,1,1,0
1,1,1,0,1,1,1,.5,13,471,0,0,.90897447,.21176238,1,1,0,1
1,1,1,1,0,0,1,0,19,471,0,0,.90897447,.21176238,1,1,1,0
1,1,1,1,0,0,1,0,18,471,0,0,.90897447,.21176238,0,1,0,0
1,1,1,1,1,1,1,.5,29,471,0,0,.90897447,.21176238,1,0,1,1
1,1,1,0,0,1,1,0,8,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,0,1,0,1,0,9,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,1,1,0,1,0,25,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,1,1,1,1,.5,30,471,0,0,.90897447,.21176238,1,0,1,0
1,1,1,0,0,1,1,0,5,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,0,0,0,1,-.5,1,471,0,0,.90897447,.21176238,1,0,1,1
1,1,1,1,1,0,1,0,26,471,0,0,.90897447,.21176238,1,1,1,0
1,1,1,1,0,0,1,0,17,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,1,1,1,1,.5,31,471,0,0,.90897447,.21176238,1,0,1,0
1,1,1,1,0,1,1,.5,22,471,0,0,.90897447,.21176238,0,1,1,1
1,1,1,1,0,1,1,.5,23,471,0,0,.90897447,.21176238,1,0,0,1
1,1,1,0,1,0,1,0,12,471,0,0,.90897447,.21176238,1,0,1,1
1,1,1,1,0,0,1,0,20,471,0,0,.90897447,.21176238,0,1,1,0
1,1,1,1,1,0,1,0,27,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,0,1,1,1,.5,14,471,0,0,.90897447,.21176238,1,1,0,1
1,1,1,1,1,1,1,.5,32,471,0,0,.90897447,.21176238,0,1,1,1
1,1,1,0,0,1,1,0,6,471,0,0,.90897447,.21176238,1,0,1,1
1,1,1,0,0,1,1,0,7,471,0,0,.90897447,.21176238,0,0,1,0
1,1,1,0,0,0,1,-.5,3,471,0,0,.90897447,.21176238,0,1,0,1
1,1,1,0,1,1,1,.5,16,471,0,0,.90897447,.21176238,1,0,0,0
1,1,1,1,1,0,1,0,28,471,0,0,.90897447,.21176238,1,1,1,0
1,1,1,0,1,0,1,0,10,471,0,0,.90897447,.21176238,1,1,1,0
1,1,1,1,0,1,1,.5,21,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,0,0,0,1,-.5,4,471,0,0,.90897447,.21176238,1,1,1,1
1,1,1,0,1,1,1,.5,15,471,0,0,.90897447,.21176238,0,0,1,1
1,1,1,0,1,0,1,0,11,471,0,0,.90897447,.21176238,1,0,0,1
1,1,1,0,0,0,1,-.5,2,471,0,0,.90897447,.21176238,1,0,1,1
1,1,1,0,1,0,1,0,12,472,0,0,.48540005,.15067233,1,0,1,1
1,1,1,1,0,1,1,.5,22,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,1,0,0,1,0,17,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,0,1,1,1,.5,16,472,0,0,.48540005,.15067233,0,1,1,0
1,1,1,1,0,0,1,0,20,472,0,0,.48540005,.15067233,0,1,1,1
1,1,1,0,0,1,1,0,7,472,0,0,.48540005,.15067233,1,0,1,1
1,1,1,1,1,0,1,0,27,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,0,0,1,1,0,8,472,0,0,.48540005,.15067233,1,0,1,1
1,1,1,0,1,0,1,0,11,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,0,0,0,1,-.5,4,472,0,0,.48540005,.15067233,0,0,1,1
1,1,1,1,0,1,1,.5,24,472,0,0,.48540005,.15067233,1,1,0,0
1,1,1,0,1,1,1,.5,15,472,0,0,.48540005,.15067233,0,1,1,1
1,1,1,1,1,0,1,0,25,472,0,0,.48540005,.15067233,1,1,0,1
1,1,1,0,0,0,1,-.5,3,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,1,0,1,1,.5,23,472,0,0,.48540005,.15067233,0,0,1,0
1,1,1,1,1,1,1,.5,30,472,0,0,.48540005,.15067233,1,1,1,0
1,1,1,0,1,1,1,.5,13,472,0,0,.48540005,.15067233,1,1,1,0
1,1,1,0,0,1,1,0,6,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,0,0,0,1,-.5,2,472,0,0,.48540005,.15067233,1,1,0,1
1,1,1,1,1,1,1,.5,32,472,0,0,.48540005,.15067233,1,0,1,0
1,1,1,1,1,1,1,.5,29,472,0,0,.48540005,.15067233,1,1,0,0
1,1,1,1,0,0,1,0,18,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,1,1,1,1,.5,31,472,0,0,.48540005,.15067233,1,1,0,0
1,1,1,0,0,0,1,-.5,1,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,1,0,1,1,.5,21,472,0,0,.48540005,.15067233,0,1,1,1
1,1,1,1,0,0,1,0,19,472,0,0,.48540005,.15067233,1,1,1,0
1,1,1,1,1,0,1,0,28,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,0,1,1,1,.5,14,472,0,0,.48540005,.15067233,1,0,1,1
1,1,1,0,1,0,1,0,9,472,0,0,.48540005,.15067233,0,1,1,1
1,1,1,0,1,0,1,0,10,472,0,0,.48540005,.15067233,1,1,1,1
1,1,1,1,1,0,1,0,26,472,0,0,.48540005,.15067233,1,0,1,1
1,1,1,0,0,1,1,0,5,472,0,0,.48540005,.15067233,1,1,1,0
1,1,1,0,1,1,1,.5,13,473,0,0,-2.0150781,-.32660657,1,1,0,0
1,1,1,1,0,1,1,.5,21,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,1,1,0,1,0,26,473,0,0,-2.0150781,-.32660657,0,1,1,0
1,1,1,1,1,1,1,.5,30,473,0,0,-2.0150781,-.32660657,0,1,0,0
1,1,1,0,1,1,1,.5,15,473,0,0,-2.0150781,-.32660657,0,1,0,1
1,1,1,0,0,0,1,-.5,2,473,0,0,-2.0150781,-.32660657,0,0,1,1
1,1,1,1,0,0,1,0,20,473,0,0,-2.0150781,-.32660657,0,0,0,1
1,1,1,0,1,1,1,.5,14,473,0,0,-2.0150781,-.32660657,1,1,1,0
1,1,1,1,0,1,1,.5,24,473,0,0,-2.0150781,-.32660657,0,0,0,1
1,1,1,0,0,1,1,0,5,473,0,0,-2.0150781,-.32660657,1,1,1,1
1,1,1,0,0,1,1,0,6,473,0,0,-2.0150781,-.32660657,1,1,0,1
1,1,1,1,1,0,1,0,27,473,0,0,-2.0150781,-.32660657,0,0,1,0
1,1,1,0,0,0,1,-.5,1,473,0,0,-2.0150781,-.32660657,1,0,0,1
1,1,1,1,1,0,1,0,28,473,0,0,-2.0150781,-.32660657,0,1,1,0
1,1,1,1,0,0,1,0,19,473,0,0,-2.0150781,-.32660657,0,1,1,0
1,1,1,1,1,1,1,.5,29,473,0,0,-2.0150781,-.32660657,0,1,0,0
1,1,1,1,1,1,1,.5,32,473,0,0,-2.0150781,-.32660657,0,1,0,1
1,1,1,0,1,0,1,0,12,473,0,0,-2.0150781,-.32660657,0,1,0,1
1,1,1,1,0,1,1,.5,23,473,0,0,-2.0150781,-.32660657,0,1,1,1
1,1,1,0,0,0,1,-.5,4,473,0,0,-2.0150781,-.32660657,1,1,1,0
1,1,1,1,1,0,1,0,25,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,0,0,0,1,-.5,3,473,0,0,-2.0150781,-.32660657,1,0,0,0
1,1,1,0,1,0,1,0,10,473,0,0,-2.0150781,-.32660657,0,1,1,1
1,1,1,1,0,0,1,0,18,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,0,1,1,1,.5,16,473,0,0,-2.0150781,-.32660657,0,1,0,1
1,1,1,1,1,1,1,.5,31,473,0,0,-2.0150781,-.32660657,0,0,0,1
1,1,1,0,1,0,1,0,11,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,1,0,1,1,.5,22,473,0,0,-2.0150781,-.32660657,0,0,0,1
1,1,1,0,0,1,1,0,8,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,0,0,1,1,0,7,473,0,0,-2.0150781,-.32660657,0,0,1,0
1,1,1,1,0,0,1,0,17,473,0,0,-2.0150781,-.32660657,0,0,0,0
1,1,1,0,1,0,1,0,9,473,0,0,-2.0150781,-.32660657,0,1,0,1
1,1,1,0,1,1,1,.5,16,474,0,0,-.72808176,-.53311837,1,0,1,1
1,1,1,1,1,0,1,0,26,474,0,0,-.72808176,-.53311837,0,0,0,1
1,1,1,1,1,1,1,.5,31,474,0,0,-.72808176,-.53311837,0,0,0,0
1,1,1,0,0,0,1,-.5,3,474,0,0,-.72808176,-.53311837,1,1,1,1
1,1,1,0,1,0,1,0,11,474,0,0,-.72808176,-.53311837,0,0,0,0
1,1,1,0,0,0,1,-.5,4,474,0,0,-.72808176,-.53311837,0,1,1,1
1,1,1,0,1,0,1,0,10,474,0,0,-.72808176,-.53311837,1,1,1,1
1,1,1,1,1,0,1,0,27,474,0,0,-.72808176,-.53311837,1,1,0,0
1,1,1,1,0,1,1,.5,24,474,0,0,-.72808176,-.53311837,0,0,0,0
1,1,1,1,0,1,1,.5,23,474,0,0,-.72808176,-.53311837,0,0,0,1
1,1,1,1,1,0,1,0,25,474,0,0,-.72808176,-.53311837,1,1,1,1
1,1,1,0,1,1,1,.5,15,474,0,0,-.72808176,-.53311837,1,0,1,0
1,1,1,0,1,0,1,0,9,474,0,0,-.72808176,-.53311837,1,1,0,1
1,1,1,1,0,0,1,0,18,474,0,0,-.72808176,-.53311837,0,0,0,1
1,1,1,1,0,1,1,.5,22,474,0,0,-.72808176,-.53311837,0,1,0,0
1,1,1,1,0,0,1,0,19,474,0,0,-.72808176,-.53311837,0,0,1,1
1,1,1,1,1,1,1,.5,29,474,0,0,-.72808176,-.53311837,0,1,1,0
1,1,1,1,0,0,1,0,17,474,0,0,-.72808176,-.53311837,1,1,1,1
1,1,1,1,1,1,1,.5,32,474,0,0,-.72808176,-.53311837,0,0,0,1
1,1,1,1,0,0,1,0,20,474,0,0,-.72808176,-.53311837,0,1,0,1
1,1,1,0,1,1,1,.5,13,474,0,0,-.72808176,-.53311837,1,0,0,1
1,1,1,0,1,1,1,.5,14,474,0,0,-.72808176,-.53311837,0,1,0,1
1,1,1,0,0,1,1,0,6,474,0,0,-.72808176,-.53311837,1,1,0,1
1,1,1,0,0,0,1,-.5,2,474,0,0,-.72808176,-.53311837,0,0,1,1
1,1,1,0,0,0,1,-.5,1,474,0,0,-.72808176,-.53311837,1,1,0,0
1,1,1,0,0,1,1,0,5,474,0,0,-.72808176,-.53311837,1,1,1,0
1,1,1,1,0,1,1,.5,21,474,0,0,-.72808176,-.53311837,0,0,1,0
1,1,1,0,0,1,1,0,8,474,0,0,-.72808176,-.53311837,1,1,0,1
1,1,1,0,0,1,1,0,7,474,0,0,-.72808176,-.53311837,0,1,0,1
1,1,1,1,1,0,1,0,28,474,0,0,-.72808176,-.53311837,1,1,1,1
1,1,1,0,1,0,1,0,12,474,0,0,-.72808176,-.53311837,1,0,1,1
1,1,1,1,1,1,1,.5,30,474,0,0,-.72808176,-.53311837,1,0,1,1
1,1,1,1,1,0,1,0,26,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,1,0,1,1,.5,23,475,0,0,1.3504627,-.28398389,1,1,1,0
1,1,1,1,1,0,1,0,28,475,0,0,1.3504627,-.28398389,1,1,1,0
1,1,1,0,0,1,1,0,5,475,0,0,1.3504627,-.28398389,1,1,0,0
1,1,1,1,1,1,1,.5,31,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,1,1,1,.5,13,475,0,0,1.3504627,-.28398389,1,0,0,0
1,1,1,1,0,0,1,0,20,475,0,0,1.3504627,-.28398389,1,1,1,0
1,1,1,1,1,0,1,0,25,475,0,0,1.3504627,-.28398389,1,1,1,0
1,1,1,1,0,0,1,0,19,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,0,0,0,1,-.5,4,475,0,0,1.3504627,-.28398389,1,0,1,0
1,1,1,0,1,1,1,.5,15,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,0,1,1,1,.5,16,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,0,0,1,1,0,8,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,1,0,1,1,.5,22,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,1,0,1,1,.5,21,475,0,0,1.3504627,-.28398389,0,1,1,1
1,1,1,0,1,0,1,0,12,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,0,0,0,1,-.5,3,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,1,0,0,1,0,18,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,1,1,1,1,.5,29,475,0,0,1.3504627,-.28398389,0,0,1,1
1,1,1,0,0,0,1,-.5,1,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,0,1,1,0,7,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,0,0,1,-.5,2,475,0,0,1.3504627,-.28398389,0,1,1,0
1,1,1,0,1,0,1,0,10,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,1,1,1,.5,14,475,0,0,1.3504627,-.28398389,1,1,0,0
1,1,1,1,1,0,1,0,27,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,0,1,0,1,0,11,475,0,0,1.3504627,-.28398389,0,1,1,1
1,1,1,1,0,1,1,.5,24,475,0,0,1.3504627,-.28398389,1,1,0,1
1,1,1,1,0,0,1,0,17,475,0,0,1.3504627,-.28398389,1,1,1,0
1,1,1,1,1,1,1,.5,32,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,1,0,1,0,9,475,0,0,1.3504627,-.28398389,1,0,1,0
1,1,1,0,0,1,1,0,6,475,0,0,1.3504627,-.28398389,1,0,1,1
1,1,1,1,1,1,1,.5,30,475,0,0,1.3504627,-.28398389,1,1,1,1
1,1,1,0,0,0,1,-.5,3,476,0,0,-1.3095527,-1.4903227,0,1,1,0
1,1,1,0,0,1,1,0,5,476,0,0,-1.3095527,-1.4903227,1,1,1,1
1,1,1,1,1,1,1,.5,30,476,0,0,-1.3095527,-1.4903227,1,1,0,0
1,1,1,0,1,0,1,0,9,476,0,0,-1.3095527,-1.4903227,1,1,1,1
1,1,1,0,0,1,1,0,8,476,0,0,-1.3095527,-1.4903227,1,0,1,1
1,1,1,0,1,1,1,.5,13,476,0,0,-1.3095527,-1.4903227,0,0,0,1
1,1,1,0,1,1,1,.5,16,476,0,0,-1.3095527,-1.4903227,0,0,0,1
1,1,1,1,0,1,1,.5,24,476,0,0,-1.3095527,-1.4903227,0,0,0,0
1,1,1,0,1,0,1,0,10,476,0,0,-1.3095527,-1.4903227,0,0,1,1
1,1,1,0,0,1,1,0,6,476,0,0,-1.3095527,-1.4903227,0,1,1,0
1,1,1,1,1,0,1,0,26,476,0,0,-1.3095527,-1.4903227,0,1,1,1
1,1,1,1,0,1,1,.5,23,476,0,0,-1.3095527,-1.4903227,0,0,0,1
1,1,1,1,1,0,1,0,25,476,0,0,-1.3095527,-1.4903227,1,0,0,0
1,1,1,0,1,0,1,0,11,476,0,0,-1.3095527,-1.4903227,1,0,1,1
1,1,1,1,1,1,1,.5,32,476,0,0,-1.3095527,-1.4903227,0,1,0,0
1,1,1,0,0,1,1,0,7,476,0,0,-1.3095527,-1.4903227,0,1,1,0
1,1,1,0,1,1,1,.5,14,476,0,0,-1.3095527,-1.4903227,0,1,0,0
1,1,1,0,1,1,1,.5,15,476,0,0,-1.3095527,-1.4903227,1,0,0,0
1,1,1,0,1,0,1,0,12,476,0,0,-1.3095527,-1.4903227,1,0,1,0
1,1,1,1,1,1,1,.5,31,476,0,0,-1.3095527,-1.4903227,1,0,0,1
1,1,1,1,0,0,1,0,20,476,0,0,-1.3095527,-1.4903227,1,0,0,0
1,1,1,0,0,0,1,-.5,4,476,0,0,-1.3095527,-1.4903227,0,1,0,1
1,1,1,1,0,0,1,0,19,476,0,0,-1.3095527,-1.4903227,1,0,1,0
1,1,1,1,0,1,1,.5,22,476,0,0,-1.3095527,-1.4903227,0,0,0,0
1,1,1,1,1,0,1,0,27,476,0,0,-1.3095527,-1.4903227,1,0,1,0
1,1,1,0,0,0,1,-.5,2,476,0,0,-1.3095527,-1.4903227,0,0,1,0
1,1,1,0,0,0,1,-.5,1,476,0,0,-1.3095527,-1.4903227,0,1,1,1
1,1,1,1,1,1,1,.5,29,476,0,0,-1.3095527,-1.4903227,0,0,1,0
1,1,1,1,0,1,1,.5,21,476,0,0,-1.3095527,-1.4903227,1,0,0,1
1,1,1,1,0,0,1,0,17,476,0,0,-1.3095527,-1.4903227,1,0,1,1
1,1,1,1,1,0,1,0,28,476,0,0,-1.3095527,-1.4903227,1,0,1,0
1,1,1,1,0,0,1,0,18,476,0,0,-1.3095527,-1.4903227,0,1,1,0
1,1,1,1,1,0,1,0,27,477,0,0,-.71978766,-.34695774,1,0,0,0
1,1,1,1,1,0,1,0,25,477,0,0,-.71978766,-.34695774,0,1,1,1
1,1,1,0,0,1,1,0,5,477,0,0,-.71978766,-.34695774,0,1,1,0
1,1,1,0,1,0,1,0,11,477,0,0,-.71978766,-.34695774,1,1,0,1
1,1,1,0,0,0,1,-.5,1,477,0,0,-.71978766,-.34695774,1,0,0,1
1,1,1,0,0,0,1,-.5,4,477,0,0,-.71978766,-.34695774,1,0,0,1
1,1,1,0,1,0,1,0,12,477,0,0,-.71978766,-.34695774,0,1,0,1
1,1,1,1,1,1,1,.5,29,477,0,0,-.71978766,-.34695774,1,1,1,0
1,1,1,0,1,0,1,0,10,477,0,0,-.71978766,-.34695774,1,0,1,1
1,1,1,1,0,1,1,.5,24,477,0,0,-.71978766,-.34695774,1,0,0,1
1,1,1,1,1,1,1,.5,30,477,0,0,-.71978766,-.34695774,1,1,0,1
1,1,1,1,1,0,1,0,28,477,0,0,-.71978766,-.34695774,1,1,0,0
1,1,1,1,0,1,1,.5,23,477,0,0,-.71978766,-.34695774,0,1,1,1
1,1,1,1,0,1,1,.5,21,477,0,0,-.71978766,-.34695774,0,1,1,1
1,1,1,0,0,1,1,0,6,477,0,0,-.71978766,-.34695774,1,1,1,1
1,1,1,0,0,1,1,0,7,477,0,0,-.71978766,-.34695774,0,0,0,1
1,1,1,1,1,1,1,.5,32,477,0,0,-.71978766,-.34695774,1,0,0,0
1,1,1,0,0,0,1,-.5,2,477,0,0,-.71978766,-.34695774,0,0,0,1
1,1,1,1,0,0,1,0,19,477,0,0,-.71978766,-.34695774,0,1,1,1
1,1,1,0,1,1,1,.5,13,477,0,0,-.71978766,-.34695774,1,0,0,0
1,1,1,1,0,0,1,0,17,477,0,0,-.71978766,-.34695774,1,1,0,0
1,1,1,1,0,1,1,.5,22,477,0,0,-.71978766,-.34695774,0,0,1,1
1,1,1,1,1,1,1,.5,31,477,0,0,-.71978766,-.34695774,1,1,1,0
1,1,1,0,1,1,1,.5,16,477,0,0,-.71978766,-.34695774,1,1,0,1
1,1,1,0,1,1,1,.5,14,477,0,0,-.71978766,-.34695774,0,0,1,1
1,1,1,0,0,1,1,0,8,477,0,0,-.71978766,-.34695774,0,1,1,0
1,1,1,0,0,0,1,-.5,3,477,0,0,-.71978766,-.34695774,0,1,0,1
1,1,1,1,0,0,1,0,18,477,0,0,-.71978766,-.34695774,1,1,1,1
